Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.949249268,7.412304,8.107935,-1.910101,-0.5695491,0.05664523,0.7905142,20.18215,-15.20004,-28.92501,990.3778
0.954167843,7.721409,7.811677,-1.60532,-0.5680906,0.06487205,0.7946502,20.18215,-15.20004,-28.92501,990.3778
0.959085941,8.339618,8.522696,-1.788189,-0.5655101,0.05161599,0.8005159,20.18215,-15.20004,-28.92501,990.3778
0.964004517,8.834185,8.878206,-1.910101,-0.5708383,0.03989649,0.7987273,20.18215,-15.20004,-28.92501,990.3778
0.968923092,9.452394,9.115213,-0.9957568,-0.5714561,0.05701517,0.7958825,20.18215,-15.20004,-28.92501,990.3778
0.973840713,10.62699,10.24099,-1.422451,-0.5498115,0.03336267,0.8449566,20.18215,-15.20004,-28.92501,990.3778
0.978759766,12.48162,13.26283,-1.178626,-0.5601971,0.03300905,0.8328922,20.18215,-15.20004,-28.92501,990.3778
0.983678341,14.76899,16.16616,-0.3861938,-0.5649942,0.009641298,0.828298,20.18215,-15.20004,-28.92501,990.3778
0.988595963,14.70717,16.40317,0.8938883,-0.5963808,0.04711368,0.7918854,20.50201,-15.58421,-28.48864,990.3778
0.993514538,15.0781,15.9884,1.625364,-0.589302,0.06213816,0.7743442,20.50201,-15.58421,-28.48864,990.3787
0.998433113,14.33624,14.27011,2.295883,-0.5864409,0.07773488,0.7762774,20.50201,-15.58421,-28.48864,990.3787
1.005810738,11.98705,11.07052,2.783533,-0.5802482,0.1022177,0.7740984,20.50201,-15.58421,-28.48864,990.3787
1.010729313,11.05974,10.24099,2.84449,-0.5852025,0.1051887,0.7693789,20.50201,-15.58421,-28.48864,990.3787
1.015647411,9.266932,8.404193,2.722577,-0.5863524,0.1108135,0.7550026,20.50201,-15.58421,-28.48864,990.3787
