Time (s),Roll (deg),Pitch (deg),Yaw (deg)
11.597589493,12.31574,8.959818,66.72109
11.604966640,12.63172,7.558401,67.4217
11.609885216,12.90798,6.680099,67.87872
11.614804268,13.24405,5.859025,68.32723
11.619722843,13.63727,5.107299,68.76392
11.624640465,14.08156,4.431538,69.18996
11.629559040,14.56707,3.835734,69.60675
11.634478092,15.07372,3.322704,70.01427
11.639401913,15.58012,2.894743,70.41572
11.644314289,16.06543,2.552277,70.80548
11.649232864,16.50783,2.293122,71.17759
11.654150963,16.88487,2.120632,71.52138
11.659069538,17.17312,2.043331,71.82307
11.666447639,17.40744,2.137298,72.16034
11.671365738,17.41137,2.368229,72.27454
11.676284313,17.29569,2.731575,72.29865
11.681202888,17.08498,3.221412,72.24387
11.686120510,16.82169,3.815432,72.13389
11.691039085,16.5391,4.49551,71.98801
11.695958137,16.25987,5.238799,71.82507
11.700875759,15.99229,6.025592,71.65802
11.705794334,15.61414,6.51977,71.30725
11.710712910,15.22243,7.293122,70.95618
11.715631008,14.70161,7.758131,70.51387
11.720549583,14.09502,8.310405,70.03859
11.725468159,13.46218,8.91567,69.62668
11.732845783,12.46837,9.971446,69.09615
11.737764358,11.80454,10.93209,68.90635
11.742682934,11.24172,12.13073,68.97741
11.747600555,10.83396,13.43353,69.27531
11.752519607,10.57121,14.73591,69.6739
11.757438183,10.41405,16.07133,70.07366
11.762355804,10.26789,17.34414,70.36114
11.767274380,10.15946,18.52761,70.51621
11.772193432,10.12713,19.61569,70.57124
11.777111053,10.17387,20.56545,70.56248
11.782029629,10.31608,21.39679,70.52922
11.786948204,10.49619,22.11849,70.48209
11.791867256,10.65242,22.77097,70.42616
11.796784878,10.7481,23.40056,70.37197
11.801703453,10.78141,23.97934,70.33813
11.806622028,10.74397,24.53583,70.3512
11.811540127,10.6018,25.11107,70.42944
11.818918228,10.18077,25.99661,70.53149
11.823836803,9.810403,26.55266,70.47741
11.828754902,9.449655,27.07127,70.37057
11.833673477,9.137866,27.55759,70.26552
11.838592052,8.888784,28.00886,70.19698
11.843509674,8.673299,28.421,70.16214
11.848428726,8.461354,28.79458,70.13454
11.853347301,8.224492,29.14115,70.07089
11.858267307,7.965826,29.485,69.99552
11.863183498,7.714101,29.81013,69.91696
11.868102550,7.476799,30.09891,69.81576
11.873021126,7.274909,30.35239,69.72513
11.880398273,7.016186,30.70144,69.61145
11.885316849,6.833547,30.92622,69.52882
11.890234947,6.624258,31.14514,69.43294
11.895153522,6.40566,31.36762,69.34602
11.900072098,6.188335,31.55207,69.24837
11.904990196,5.989953,31.7199,69.15762
11.909908771,5.790385,31.90718,69.09648
11.914827347,5.595448,32.05652,69.03354
11.919744968,5.426722,32.16544,68.97408
11.924664021,5.292959,32.27256,68.94319
11.929582596,5.158359,32.36877,68.90324
11.934500217,5.045506,32.43866,68.87849
11.939418793,4.947965,32.50879,68.868
11.944337368,4.842595,32.57233,68.85358
11.949256420,4.753871,32.61801,68.84177
11.954174042,4.674496,32.6585,68.82707
11.961552143,4.535389,32.71675,68.80122
11.966470242,4.465029,32.74891,68.78738
11.971388817,4.372817,32.77989,68.76308
11.976307392,4.304866,32.80726,68.75398
11.981225491,4.228307,32.82786,68.74155
11.986144066,4.161944,32.84972,68.73676
11.991062641,4.094335,32.87278,68.7251
11.995981216,4.008362,32.90271,68.71263
12.000898838,3.930448,32.9184,68.70098
12.005817890,3.849008,32.93823,68.69606
12.010736465,3.761228,32.95034,68.68555
12.015654087,3.679821,32.95423,68.68127
12.020572662,3.597769,32.9561,68.6713
12.025491714,3.517201,32.95582,68.66891
12.030409336,3.442249,32.95191,68.66954
12.037787437,3.325191,32.94678,68.67498
12.042706013,3.251791,32.93858,68.68196
12.047624111,3.185702,32.93021,68.69498
12.052542686,3.128151,32.92516,68.71516
12.057461739,3.072433,32.91881,68.73494
12.062379360,3.02241,32.91359,68.75887
12.067297936,2.981621,32.90915,68.78927
12.072216511,2.944915,32.90729,68.82328
12.077134132,2.906335,32.90218,68.85416
12.082053185,2.864044,32.89835,68.8819
12.086971760,2.825054,32.89752,68.91254
12.091889381,2.792888,32.89913,68.94836
12.096807957,2.7559,32.90246,68.98129
12.101727009,2.719238,32.9051,69.01304
12.109104157,2.676485,32.91293,69.06638
12.114022732,2.64891,32.91896,69.10205
12.118941307,2.624753,32.92775,69.14101
12.123859406,2.599478,32.93388,69.17695
12.128777981,2.577518,32.93771,69.21268
12.133696556,2.559343,32.9414,69.24795
12.138614655,2.546367,32.94524,69.28432
12.143538475,2.537012,32.95173,69.32364
12.148451805,2.519609,32.95611,69.35742
12.153370380,2.501794,32.95458,69.3884
12.158288479,2.483788,32.95297,69.41671
12.165666103,2.459004,32.94514,69.4535
12.170584202,2.451789,32.94016,69.47837
12.175502777,2.459168,32.94313,69.51337
12.180421352,2.468673,32.94543,69.54602
12.185339451,2.484071,32.94851,69.57941
12.190258026,2.501001,32.95446,69.61534
12.195176601,2.521173,32.96088,69.65155
12.200095177,2.544442,32.97158,69.69255
12.205013275,2.565906,32.97989,69.73174
12.209931850,2.588639,32.987,69.77191
12.214850426,2.611812,32.98729,69.81055
12.219768524,2.630165,32.98468,69.84436
12.227146149,2.661628,32.97206,69.88831
12.232064724,2.690951,32.9639,69.91779
12.236982822,2.723007,32.95614,69.94581
12.241901398,2.75797,32.94977,69.97623
12.246819973,2.793301,32.94121,69.99842
12.251738072,2.829555,32.93676,70.01833
12.256656647,2.86106,32.94038,70.03809
12.261575222,2.893409,32.94551,70.05659
12.266493321,2.929437,32.95364,70.06966
12.271416664,2.966806,32.97408,70.08852
12.276330471,3.009068,32.99649,70.1077
12.283707619,3.084532,33.05354,70.14264
12.288626194,3.145058,33.09919,70.16713
12.293544769,3.203593,33.14461,70.17503
12.298462868,3.271352,33.21833,70.2042
12.303381443,3.347466,33.28714,70.21561
12.308300018,3.426262,33.3758,70.23163
12.313218117,3.509135,33.4753,70.24964
12.318136692,3.604456,33.57755,70.25674
12.323055267,3.709195,33.71871,70.27443
12.327973366,3.831316,33.87486,70.29374
12.332891941,3.97914,34.05142,70.31308
12.337810516,4.147161,34.28189,70.35351
12.342728615,4.339027,34.55098,70.40573
12.347647190,4.535903,34.87208,70.46187
12.352565765,4.738044,35.25139,70.53374
12.357484341,4.965591,35.70304,70.6296
12.364861488,5.379566,36.522,70.81923
12.369780064,5.712328,37.1999,70.95815
12.374698162,6.079061,38.01446,71.10469
12.379616737,6.480029,38.97731,71.24563
12.384535313,6.903593,40.13804,71.37115
12.389453888,7.338461,41.47604,71.49671
12.394371986,7.789574,42.91907,71.60371
12.401750088,8.480203,45.2271,71.68208
12.406667709,8.879519,46.81824,71.69534
12.411586762,9.235139,48.38762,71.65712
12.416505337,9.528772,49.92549,71.55817
12.421422958,9.744905,51.45564,71.40896
12.426341534,9.861404,52.98326,71.21407
12.431260586,9.892923,54.53038,70.9993
12.436179161,9.856419,56.09809,70.81848
12.441096783,9.74683,57.66824,70.68593
12.446015358,9.644041,59.20486,70.57692
12.450933933,9.44749,60.70307,70.34699
12.455852032,9.193956,62.13083,70.02659
12.463230133,8.725014,64.10456,69.34222
12.468148708,8.272143,65.23489,68.70745
12.473066807,7.518684,66.23057,67.8663
12.477985382,6.584767,67.06233,66.89021
12.482903957,5.56813,67.79852,65.87596
12.487822056,4.427448,68.52919,64.82879
12.492740631,3.377176,69.12592,63.84326
12.497659206,2.602179,69.58637,63.00599
12.502576828,1.902129,70.00377,62.18584
12.507495403,1.269463,70.42851,61.37881
12.512414455,0.6537703,70.83362,60.57685
12.517332077,0.05429377,71.18329,59.78421
12.522250652,-0.5525436,71.47095,58.98637
12.527172089,-1.170826,71.69572,58.18887
12.532091617,-1.784393,71.86171,57.39931
12.537005901,-2.347337,71.97247,56.65443
12.544384003,-3.054823,72.0333,55.65729
12.549302101,-3.42572,72.00209,55.08973
12.554220676,-3.738746,71.91134,54.59174
12.559140682,-4.009197,71.76259,54.15504
12.564056873,-4.254959,71.55376,53.76481
12.568975925,-4.472218,71.28507,53.42459
12.573894501,-4.657951,70.95768,53.1326
12.578812122,-4.803625,70.57429,52.89182
12.583730698,-4.899934,70.13658,52.70546
12.588649750,-4.957536,69.64445,52.5644
12.593568325,-4.980505,69.09579,52.46228
12.598485947,-4.979139,68.48705,52.38979
12.603404522,-4.946194,67.81817,52.35044
12.610782146,-4.816633,66.70359,52.36589
12.615700722,-4.677566,65.89133,52.42556
12.620619297,-4.501381,65.02917,52.52069
12.625537872,-4.303664,64.12217,52.63805
12.630455971,-4.083185,63.17369,52.77876
12.635374546,-3.843355,62.19324,52.94125
12.640293121,-3.5836,61.18457,53.12653
12.645211220,-3.292399,60.14851,53.34362
12.650130749,-2.975592,59.09025,53.58748
12.655048370,-2.635926,58.01286,53.85827
12.659965992,-2.273593,56.91873,54.15608
12.664885044,-1.891178,55.81017,54.48073
12.669803619,-1.47277,54.68726,54.84311
12.674721241,-1.028663,53.55005,55.23441
12.682099342,-0.3174878,51.82665,55.87754
12.687017918,0.1769549,50.66465,56.33479
12.691936016,0.6854734,49.49115,56.81176
12.696854591,1.200781,48.30708,57.30271
12.701773167,1.712493,47.11618,57.79896
12.706691265,2.217767,45.9229,58.30084
12.711609840,2.713849,44.72598,58.80488
12.716528416,3.204326,43.52685,59.30846
12.721446991,3.695274,42.32563,59.81086
12.726365089,4.194123,41.12122,60.31033
12.731283665,4.694252,39.91826,60.80024
12.736201286,5.204497,38.71944,61.28006
12.741120338,5.711326,37.53458,61.7429
12.748497963,6.468724,35.79155,62.4118
12.753416061,6.967952,34.65195,62.84426
12.758334637,7.468861,33.51957,63.29168
12.763253212,7.964259,32.38347,63.7376
12.768171310,8.446055,31.22828,64.18164
12.773089886,8.901518,30.05155,64.61888
12.778008461,9.317456,28.85139,65.04624
12.782927036,9.689956,27.63742,65.46455
12.787845135,10.01853,26.41735,65.87083
12.792763710,10.29951,25.20022,66.27232
12.797682285,10.54466,23.9765,66.66763
12.802600384,10.75882,22.7626,67.05897
12.809978008,11.01941,20.97259,67.69567
12.814896584,11.15309,19.79609,68.10674
12.819814682,11.25286,18.64238,68.51116
12.824733257,11.32136,17.51135,68.91261
12.829651833,11.3666,16.40005,69.31844
12.834569931,11.40098,15.29615,69.72696
12.839488506,11.43122,14.19984,70.14021
12.844407082,11.46185,13.11478,70.55843
12.849325180,11.49775,12.04777,70.98077
12.854243755,11.54316,11.00287,71.40311
12.859162331,11.60967,9.971957,71.84326
12.864080429,11.69723,8.989577,72.26042
12.868999004,11.8057,8.069329,72.6487
12.873917580,11.94973,7.229154,73.00941
12.878835678,12.13871,6.474167,73.34395
12.883754253,12.38403,5.805592,73.65923
12.888672829,12.69169,5.217025,73.96446
12.896049976,13.25507,4.471456,74.40836
12.900968552,13.66264,4.063118,74.69292
12.905887127,14.06154,3.725147,74.95838
12.910805225,14.42044,3.46447,75.19344
12.915723801,14.71608,3.289888,75.3898
12.920642376,14.92817,3.214318,75.53868
12.925560951,15.04798,3.248212,75.63136
12.930479050,15.07173,3.397284,75.65997
12.935397625,15.00279,3.662408,75.62363
12.940316200,14.86077,4.034622,75.53023
12.945234299,14.67334,4.496322,75.39574
12.950152874,14.46499,5.029718,75.23412
12.955071449,14.25191,5.620917,75.06123
12.959989548,14.03947,6.251716,74.8908
12.967367172,13.72814,7.242495,74.65735
12.972285748,13.51917,7.925275,74.52184
12.977203846,13.29696,8.595351,74.41151
12.982122421,12.96417,9.017488,74.11877
12.987040997,12.65073,9.694813,73.92079
12.991959095,12.24658,10.04045,73.62951
12.996877670,11.82218,10.53009,73.37336
13.001796246,11.41278,11.06334,73.17989
13.006714344,10.98341,11.71925,73.03489
13.011632919,10.55574,12.60653,73.00971
13.016551495,10.17564,13.79324,73.19801
13.021469593,9.882966,15.14317,73.57723
13.026388168,9.728741,16.51199,74.04646
13.033765793,9.6626,18.48149,74.70879
13.038683891,9.659799,19.66333,74.98153
13.043602467,9.686163,20.75293,75.10312
13.048521042,9.785905,21.71242,75.14271
13.053439140,9.975276,22.5258,75.14525
13.058357716,10.22924,23.22421,75.1507
13.063276291,10.45189,23.85547,75.15553
13.068194389,10.61238,24.41508,75.16455
13.073112965,10.72317,24.89835,75.18005
13.078031540,10.77695,25.35331,75.2494
13.082950115,10.72816,25.82959,75.37235
13.087868214,10.56697,26.33805,75.5172
13.092786789,10.33464,26.82192,75.56012
13.097705364,10.07962,27.28121,75.53355
13.105082512,9.766395,27.93625,75.47649
13.110001087,9.619795,28.33576,75.4809
13.114920139,9.480145,28.70234,75.49951
13.119837761,9.316841,29.03656,75.48616
13.124756336,9.133279,29.34382,75.44766
13.129674912,8.949369,29.62951,75.39351
13.134593010,8.785768,29.91445,75.34809
13.139511585,8.642861,30.19981,75.32867
13.144430161,8.512593,30.44171,75.31113
13.149348259,8.38678,30.65021,75.28353
13.154266834,8.255999,30.83005,75.22428
13.161644936,8.081102,31.07998,75.13245
13.166562557,7.971473,31.24135,75.06992
13.171481609,7.860713,31.40465,75.01109
13.176400185,7.740137,31.55605,74.93157
13.181317806,7.597094,31.70669,74.84966
13.186236382,7.47148,31.84753,74.77757
13.191155434,7.33884,32.00037,74.71639
13.196073055,7.220567,32.14065,74.66188
13.200991631,7.110668,32.27011,74.60587
13.205910206,7.005596,32.40119,74.5489
13.210828304,6.904657,32.51894,74.4939
13.215746880,6.817286,32.62172,74.43952
13.220665455,6.740544,32.73417,74.39672
13.225584030,6.647012,32.83023,74.33999
13.232961655,6.537483,32.96724,74.27119
13.237880230,6.453547,33.06092,74.22746
13.242797852,6.370418,33.14446,74.17976
13.247716427,6.288684,33.22049,74.12894
13.252635479,6.218666,33.29011,74.07323
13.257554054,6.153794,33.35408,74.01212
13.262471676,6.089583,33.41339,73.95415
13.267390251,6.030802,33.47237,73.89112
13.272309303,5.952831,33.52416,73.82288
13.277226925,5.873958,33.58742,73.7664
13.282145500,5.792351,33.63609,73.70308
13.287064076,5.708914,33.68705,73.64674
13.294441700,5.576733,33.75342,73.55966
13.299360275,5.485514,33.79131,73.50349
13.304278851,5.394608,33.82035,73.4383
13.309196949,5.293168,33.84683,73.37519
13.314115524,5.204519,33.85892,73.31756
13.319034100,5.108137,33.86227,73.25616
13.323951721,5.016976,33.85778,73.19556
13.328870773,4.91447,33.85297,73.13531
13.333789349,4.811761,33.83567,73.07931
13.338706970,4.719705,33.80986,73.03001
13.343625546,4.625125,33.77692,72.98139
13.348544598,4.534152,33.73503,72.93281
13.353462219,4.448014,33.69305,72.8905
13.360840321,4.319894,33.6222,72.8254
13.365758896,4.247041,33.57215,72.78436
13.370676994,4.169303,33.53011,72.74762
13.375595570,4.101818,33.48466,72.71774
13.380514145,4.035346,33.43859,72.69034
13.385432243,3.969167,33.38849,72.66064
13.390350819,3.905579,33.34472,72.63443
13.395269394,3.838651,33.30507,72.60873
13.400187969,3.77188,33.27003,72.58749
13.405106068,3.711626,33.24025,72.57563
13.410024643,3.657926,33.21205,72.5671
13.414943218,3.604096,33.182,72.55859
13.419860840,3.553774,33.15035,72.54874
13.424779892,3.508883,33.12321,72.53954
13.429698467,3.463065,33.10146,72.5336
13.434616089,3.415507,33.07672,72.52744
13.441994190,3.359036,33.04354,72.51714
13.446918011,3.328173,33.02639,72.51598
13.451830864,3.30439,33.00983,72.51681
13.456749439,3.281437,32.99398,72.51708
13.461668014,3.261063,32.97632,72.5134
13.466586113,3.244245,32.96521,72.50991
13.471504688,3.229671,32.95843,72.50761
13.476423263,3.216668,32.94925,72.50262
13.481341362,3.204127,32.9403,72.49557
13.486259937,3.196365,32.93783,72.49106
13.491178512,3.182622,32.93604,72.48277
13.498555660,3.165652,32.93396,72.46894
13.503474235,3.152895,32.93236,72.45278
13.508392811,3.14507,32.93524,72.44077
13.513310909,3.139118,32.93983,72.43172
13.518229484,3.126088,32.93506,72.40838
13.523148060,3.11659,32.93328,72.38786
13.528067589,3.106623,32.92913,72.36287
13.532984733,3.099698,32.92054,72.33183
13.537903309,3.092442,32.91465,72.29758
13.542821884,3.087808,32.90794,72.25901
13.547739982,3.084784,32.91129,72.22446
13.555117607,3.074799,32.93159,72.18021
13.560035705,3.063204,32.93605,72.13856
13.564954281,3.055927,32.95523,72.10349
13.569872856,3.057125,32.99279,72.08334
13.574791431,3.066127,33.02932,72.05914
13.579709530,3.08175,33.07828,72.04378
13.584628105,3.107814,33.13309,72.03233
13.589546680,3.140087,33.18956,72.01422
13.594464779,3.177306,33.26441,72.00349
13.599383354,3.21718,33.34005,71.9882
13.604301929,3.266418,33.42787,71.9828
13.609220028,3.322779,33.51514,71.97071
13.614138603,3.38706,33.62492,71.95827
13.619057178,3.45467,33.76308,71.95712
13.623975277,3.549231,33.92517,71.96059
13.628893852,3.668359,34.12856,71.98449
13.636271477,3.916797,34.48497,72.03725
13.641189575,4.10978,34.79686,72.09403
13.646108150,4.333335,35.17031,72.17053
13.651026726,4.575622,35.6382,72.26877
13.655944824,4.847773,36.21102,72.39364
13.660863399,5.158741,36.87928,72.53187
13.665781975,5.494353,37.6643,72.67452
13.670700073,5.864271,38.60097,72.824
13.675618648,6.264663,39.70588,72.96394
13.680537224,6.697818,40.96376,73.10143
13.685455799,7.152539,42.32664,73.2098
13.692832947,7.797444,44.45549,73.24901
13.697751522,8.164512,45.93097,73.18791
13.702669620,8.466191,47.45715,73.05087
13.707588196,8.70596,48.99963,72.86726
13.712506771,8.883865,50.56246,72.63553
13.717425346,8.96378,52.13443,72.35268
13.722343445,8.962022,53.71716,72.03959
13.727262020,8.883852,55.30383,71.72408
13.732180595,8.738324,56.90101,71.46075
13.737098694,8.552155,58.4898,71.23042
13.742017269,8.342061,60.04027,70.99799
13.749395370,8.032083,62.20915,70.48284
13.754312992,7.773514,63.543,70.04504
13.759232044,7.458814,64.69356,69.47166
13.764150619,6.799876,65.73919,68.71243
13.769068241,5.910653,66.6329,67.80665
13.773986816,4.948113,67.35834,66.84876
13.778905868,3.883647,68.00743,65.843
13.783823490,2.917634,68.66619,64.9356
13.788742065,2.122687,69.14755,64.1178
13.793660641,1.554755,69.5456,63.43122
13.798578739,0.9721546,69.93848,62.69479
13.803497314,0.3643074,70.31612,61.92719
13.810875416,-0.5963634,70.81677,60.70487
13.815793514,-1.281106,71.07497,59.84064
13.820712089,-1.98112,71.25765,58.96165
13.825630665,-2.674143,71.35929,58.09075
13.830548286,-3.356823,71.38303,57.23459
13.835467339,-4.014157,71.3327,56.40829
13.840385914,-4.630997,71.21324,55.62815
13.845303535,-5.197939,71.02724,54.9024
13.850222111,-5.707918,70.77647,54.23864
13.855141163,-6.151125,70.46021,53.64835
13.860059738,-6.537807,70.08303,53.12267
13.864977360,-6.874919,69.64796,52.65553
13.872355461,-7.279949,68.89533,52.06717
13.877273560,-7.478307,68.33401,51.75238
13.882192135,-7.617968,67.73034,51.49995
13.887110710,-7.691589,67.08704,51.31443
